Timestamp,Server,Throughput (Mbps)
2025-03-27 06:29:01,Oregon,3586.4418906400742
2025-03-27 06:29:24,Virginia,3834.200939353216
2025-03-27 06:39:48,Oregon,3908.0715841264273
2025-03-27 06:40:12,Virginia,3743.7908720929063
2025-03-27 06:50:36,Oregon,4319.8924017839645
2025-03-27 06:50:59,Virginia,3859.9443063758304
2025-03-27 07:01:24,Oregon,3779.0288803010967
2025-03-27 07:01:47,Virginia,3812.48202948922
2025-03-27 07:12:12,Oregon,4371.927459428022
2025-03-27 07:12:35,Virginia,3625.457361672902
2025-03-27 07:22:59,Oregon,3992.770658614045
2025-03-27 07:23:23,Virginia,3990.6405147506016
2025-03-27 07:33:47,Oregon,3844.3682910509315
2025-03-27 07:34:11,Virginia,3616.964547750243
2025-03-27 07:44:35,Oregon,3869.334237826145
2025-03-27 07:44:58,Virginia,3662.2287635900775
2025-03-27 07:55:23,Oregon,3769.249054566829
2025-03-27 07:55:46,Virginia,3674.2647109880922
2025-03-27 08:06:11,Oregon,3920.1429232917885
2025-03-27 08:06:34,Virginia,3888.12345265701
2025-03-27 08:16:58,Oregon,3801.8448577252425
2025-03-27 08:17:22,Virginia,3708.752944656316
2025-03-27 08:27:46,Oregon,3739.4041367514733
2025-03-27 08:28:10,Virginia,3413.3704350552953
2025-03-27 08:38:34,Oregon,3395.44186799499
2025-03-27 08:38:57,Virginia,3576.389642338595
2025-03-27 08:49:22,Oregon,3844.5274469034566
2025-03-27 08:49:45,Virginia,3678.3029159078233
2025-03-27 09:00:10,Oregon,3893.5068587421797
2025-03-27 09:00:33,Virginia,3753.9654515293414
2025-03-27 09:10:57,Oregon,4074.2141613663657
2025-03-27 09:11:21,Virginia,4042.200131416333
2025-03-27 09:21:45,Oregon,3999.5389464601512
2025-03-27 09:22:09,Virginia,3766.048103368004
2025-03-27 09:32:33,Oregon,3035.38183552525
2025-03-27 09:32:56,Virginia,3633.0688603625276
2025-03-27 09:43:21,Oregon,3442.4175196274223
2025-03-27 09:43:44,Virginia,3456.5079525586466
2025-03-27 09:54:09,Oregon,3471.198034063893
2025-03-27 09:54:32,Virginia,3813.4310589405136
2025-03-27 10:04:56,Oregon,3908.501432056752
2025-03-27 10:05:20,Virginia,3850.4346003174824
2025-03-27 10:15:44,Oregon,3468.5736109798677
2025-03-27 10:16:08,Virginia,3771.696573571321
2025-03-27 10:26:32,Oregon,3882.1147794678486
2025-03-27 10:26:55,Virginia,3857.1017391230002
2025-03-27 10:37:20,Oregon,3888.658668626861
2025-03-27 10:37:43,Virginia,3612.730284640971
2025-03-27 10:48:08,Oregon,3349.3000117995994
2025-03-27 10:48:31,Virginia,3636.6900721712113
2025-03-27 10:58:55,Oregon,3775.231022788793
2025-03-27 10:59:19,Virginia,3694.4294691772034
2025-03-27 11:09:43,Oregon,3964.044853919178
2025-03-27 11:10:07,Virginia,3729.519791524954
2025-03-27 11:20:31,Oregon,4263.245518095092
2025-03-27 11:20:54,Virginia,3585.1316067220428
2025-03-27 11:31:19,Oregon,4154.1648117639115
2025-03-27 11:31:42,Virginia,3807.2477252287067
2025-03-27 11:42:07,Oregon,3434.81505110733
2025-03-27 11:42:30,Virginia,3635.881469219448
2025-03-27 11:52:54,Oregon,3608.635100218793
2025-03-27 11:53:18,Virginia,3706.2300031054
2025-03-27 12:03:43,Oregon,3730.3356581351823
2025-03-27 12:04:07,Virginia,3637.3475035706415
2025-03-27 12:14:31,Oregon,3670.989988546396
2025-03-27 12:14:54,Virginia,3643.5326012563137
2025-03-27 12:25:19,Oregon,4234.0357807357095
2025-03-27 12:25:42,Virginia,3593.1201666223674
2025-03-27 12:36:07,Oregon,4143.32068847541
2025-03-27 12:36:30,Virginia,3601.895024049343
2025-03-27 12:46:54,Oregon,3400.566894061645
2025-03-27 12:47:18,Virginia,3867.919690577785
2025-03-27 12:57:42,Oregon,3875.8954748410447
2025-03-27 12:58:06,Virginia,3641.410980347452
2025-03-27 13:08:30,Oregon,3774.828260748047
2025-03-27 13:08:53,Virginia,3772.911067605915
2025-03-27 13:19:18,Oregon,3513.444533403745
2025-03-27 13:19:41,Virginia,3757.940429472177
2025-03-27 13:30:06,Oregon,3776.8073362607324
2025-03-27 13:30:29,Virginia,3777.2049104991397
2025-03-27 13:40:53,Oregon,4008.107933400098
2025-03-27 13:41:17,Virginia,3592.1482262556
2025-03-27 13:51:41,Oregon,3640.952601379873
2025-03-27 13:52:05,Virginia,3755.258742978271
2025-03-27 14:02:29,Oregon,3581.306433060756
2025-03-27 14:02:52,Virginia,3759.987534735316
2025-03-27 14:13:17,Oregon,3622.2825076169947
2025-03-27 14:13:40,Virginia,3581.1632238710445
2025-03-27 14:24:05,Oregon,3511.24320656345
2025-03-27 14:24:28,Virginia,3593.4423912478824
2025-03-27 14:34:52,Oregon,3793.467046338121
2025-03-27 14:35:16,Virginia,3883.100823456889
2025-03-27 14:45:40,Oregon,3522.346735370086
2025-03-27 14:46:03,Virginia,3808.333330700029
2025-03-27 14:56:28,Oregon,3688.7458563820437
2025-03-27 14:56:51,Virginia,3572.2554948238985
2025-03-27 15:07:16,Oregon,3436.7515600996476
2025-03-27 15:07:39,Virginia,3821.0636937095846
2025-03-27 15:18:03,Oregon,3543.858779606823
2025-03-27 15:18:27,Virginia,3736.427018964969
2025-03-27 15:28:52,Oregon,3402.1475017576636
2025-03-27 15:29:16,Virginia,3710.460719125964
2025-03-27 15:39:40,Oregon,4261.232566944139
2025-03-27 15:40:03,Virginia,3760.549413114919
2025-03-27 15:50:28,Oregon,4019.3594970518197
2025-03-27 15:50:51,Virginia,3677.7103669265052
2025-03-27 16:01:16,Oregon,3713.5640432917407
2025-03-27 16:01:39,Virginia,3513.3337855166255
2025-03-27 16:12:04,Oregon,3680.73572468763
2025-03-27 16:12:27,Virginia,3805.9797726514457
2025-03-27 16:22:51,Oregon,3532.3790693577976
2025-03-27 16:23:15,Virginia,3645.7857326422877
2025-03-27 16:33:39,Oregon,3486.5570374786457
