Timestamp,Server,Throughput (Mbps)
2025-03-26 16:59:15,Oregon,3385.4380923734616
2025-03-26 16:59:39,Virginia,3711.28749980438
2025-03-26 17:10:03,Oregon,3661.491777869066
2025-03-26 17:10:26,Virginia,3476.2005075467023
2025-03-26 17:20:51,Oregon,3357.3577175492323
2025-03-26 17:21:14,Virginia,3624.0065924604883
2025-03-26 17:31:39,Oregon,3750.8669401065954
2025-03-26 17:32:02,Virginia,3565.8747834418723
2025-03-26 17:42:26,Oregon,3663.4493360058755
2025-03-26 17:42:50,Virginia,3719.276743337459
2025-03-26 17:53:14,Oregon,3936.8261043843177
2025-03-26 17:53:38,Virginia,3697.0674580038367
2025-03-26 18:04:02,Oregon,3836.3630539366786
2025-03-26 18:04:25,Virginia,3809.699648383126
2025-03-26 18:14:50,Oregon,3335.490693325059
2025-03-26 18:15:13,Virginia,3574.6372308855803
2025-03-26 18:25:38,Oregon,3776.3969300828876
2025-03-26 18:26:01,Virginia,3618.294137513694
2025-03-26 18:36:25,Oregon,3842.104563288668
2025-03-26 18:36:49,Virginia,3736.42234865397
2025-03-26 18:47:13,Oregon,3373.067518415509
2025-03-26 18:47:37,Virginia,3701.30698070412
2025-03-26 18:58:01,Oregon,4175.97358773881
2025-03-26 18:58:24,Virginia,3818.110992575986
